id,language
6930002,en
104700,en
10717284,cs
459744,en
6979656,en
6512108,cs
511152,en
10812824,en
1655668,en
303580,en
58069,en
2931286,es
809515,en
3115950,en
8508126,en
774726,en
7119358,en
2101630,en
6691862,en
8379305,en
859315,en
7907274,en
6666394,en
9134721,en
15829600,en
6829960,pt
722292,en
363397,en
1977849,en
2368651,es
11217236,en
143878,en
8038053,en
10176320,en
83501,en
1563635,de
6109109,it
4035164,en
6465697,en
11719570,ro
92161,en
30919,en
135448,en
6996,en
288957,en
488029,en
551932,en
2360064,en
7721416,en
267745,en
9895334,en
1258572,en
9466892,en
392583,en
443327,en
310740,en
1340021,en
482889,en
667969,en
298463,en
6728378,en
103867,en
3134656,nl
13548118,en
7843637,en
159444,en
5296227,en
3100159,en
303311,en
882885,en
256470,en
6313970,en
142573,en
664326,en
50799,en
1990017,en
44734,en
11547868,en
358149,en
539051,en
11175319,en
3680404,en
7971382,en
76973,en
8834274,en
13603299,en
8125716,en
435307,en
11080683,en
9238826,en
11904233,en
283488,en
19510,en
411746,en
11345988,nl
505453,en
2191637,en
7661718,en
35448,en
862779,en
6069525,en
700919,en
216445,en
1141139,en
781182,en
13623149,en
460327,en
7932433,es
6633142,en
35238,en
535179,en
12015,en
23222,en
341865,en
131628,en
449241,en
1237016,de
6560220,en
10394216,en
1025039,en
248510,en
280499,en
13036048,en
59285,en
837188,en
1217102,en
25295,en
392337,en
518853,en
537613,pl
1021656,en
5700,en
6386792,en
4672074,en
8836003,en
656047,en
49231,en
13824169,en
23910,en
506127,en
49461,en
160109,en
9394189,pt
546443,en
13629830,pt
7137826,en
13280044,en
93376,en
45786,en
354,en
11289729,en
7173435,en
359821,en
8558857,en
6609626,en
16065550,en
3009998,en
16112809,en
13696,en
12015809,en
477728,en
2830877,en
4312567,fi
1474687,en
286792,en
106124,en
6376720,en
53009,en
1824219,en
657382,en
9708616,en
13136581,en
6449903,en
3397706,en
13449269,nl
2511677,en
13825165,en
651132,en
4863341,en
1761943,de
8273915,en
28459,en
66470,en
824078,en
543477,en
526550,en
15791131,en
13722526,en
746520,en
15767282,en
4335756,en
13090234,en
2363379,en
1557366,en
34811,en
110388,en
171094,en
10757749,en
354712,en
13512259,id
13436382,en
137665,en
13449858,en
301141,en
17832415,en
616049,en
13528506,en
957282,en
1024684,en
127337,en
1256185,en
17936957,en
1371718,en
9828862,en
189111,en
192204,en
13246071,en
1442238,ru
4185796,en
898056,en
7351,en
6540270,en
297676,en
13586518,en
30382,en
3444292,en
569399,en
65514,en
979795,ja
208159,en
211439,en
13100288,en
11699323,en
16240988,en
1212946,en
8009281,en
1440265,id
1097732,de
6544386,en
13129612,en
342827,en
13239849,en
418202,en
67862,en
15793153,en
833565,en
10830932,en
434880,en
13027097,en
18210684,en
2378672,en
17999747,en
129510,en
18223628,en
18739024,en
339339,en
3133562,en
1191895,en
13409145,en
912218,en
89612,en
244100,en
1389703,en
371156,it
16565828,en
15793051,en
12323770,en
15757971,en
1738684,en
18154,en
4222676,ru
3262139,en
18807786,en
1545591,pt
28668534,en
67647,es
12003802,en
17469361,en
12987179,en
21538656,en
22668749,en
275470,en
153462,en
18778808,en
18599901,en
1991683,en
981262,en
3960273,it
15808436,en
131797,en
1003985,en
15816412,en
10783349,en
752886,en
2029736,en
1146750,es
8293890,nl
22915617,en
2842492,en
5960371,en
20632650,en
8144897,de
15835877,en
1861535,en
15837539,en
1493389,es
10381472,en
18693362,en
8892943,en
6121374,tr
8074845,en
52740,en
15808774,en
8567584,en
9859436,en
17304282,en
11521304,en
197515,en
4103282,en
50548,en
300196,en
932634,en
10426868,en
260776,en
10689770,it
461718,en
15723902,en
1100375,en
12176927,en
1404932,en
41999,en
410237,en
21412466,es
20940407,de
18052066,en
750165,en
2507629,en
9379365,en
836339,en
17286958,en
21532198,en
4428698,en
16135109,en
7841672,en
308532,en
22845021,en
750693,en
17251556,en
18656310,en
577060,fr
26596,en
7453425,nl
6365315,fr
12519325,sv
1306954,en
22340465,en
157526,en
372493,en
824762,en
219812,en
520111,en
19288260,en
228539,en
20518878,en
420753,en
13528381,en
9583669,en
2832015,en
287571,en
18657122,en
7293597,en
171351,en
311696,es
20793484,en
359786,en
2167585,en
897426,en
23432705,en
19102837,en
1260916,en
22980201,en
2465823,en
10367431,en
991849,en
17338668,fr
17278,en
22892956,en
18667798,en
13411546,en
3556696,en
906860,en
1120851,en
24517372,en
13722527,en
14498145,en
8732153,en
47633,en
214434,en
11799340,en
22699416,en
108359,en
17369219,en
646170,en
22886708,en
9751518,en
23847950,en
1557354,en
465003,en
23237685,en
28550,en
605571,en
19066,en
2455753,en
17465485,en
17863,en
23492669,en
6716452,en
12890787,en
10900231,en
174622,en
16158525,en
41055,en
10215337,en
18404310,en
433027,en
77505,en
385185,fr
24059,en
15769772,fi
22758459,en
17455042,pt
18138189,en
324296,en
12113,en
13451598,en
362199,en
26539950,pt
1845953,fr
18170583,en
160425,en
8701129,en
15810115,en
23245584,en
16060302,en
53494,en
10414930,en
29478816,it
17287009,en
23310175,en
7356329,en
22529434,en
21971350,nl
744322,en
279691,fr
11256624,en
22571652,en
20484545,en
13425592,en
23763,en
25716705,en
18265371,en
1888246,en
15829871,fr
25663912,en
389704,en
18062640,en
15981669,en
18774981,en
1602960,en
110863,en
20706295,en
18462640,id
18656280,it
990921,en
18693743,en
11781490,pl
9315614,en
12049592,en
6434232,en
1172822,en
30893014,en
26109094,en
148050,en
7502918,en
1591114,en
23014513,en
870334,en
22909838,en
22859522,en
689225,en
31423551,en
1031,en
25072476,en
462132,en
25243735,en
74405,en
25970680,es
13272633,en
29758019,en
4110127,en
17912981,en
9860272,en
886095,en
22609024,en
71182,en
19561922,en
84036,en
22917641,en
20426917,en
26008758,en
28446327,en
34838422,en
38469,en
24932397,en
1367916,en
6449208,en
5491797,en
15843083,en
6488057,en
34210334,en
2198274,en
7044549,es
10471419,en
12753882,en
9428981,en
10886612,en
3326542,en
28220660,en
1758929,en
16247648,en
28789711,en
6781646,en
359855,en
1266344,en
130002,en
59232,es
22855252,ja
13580268,en
150251,en
1240723,en
34186238,en
33574161,en
192975,en
336734,en
26816107,ja
34850243,en
63114,en
29776988,en
28217808,en
7737834,en
2714960,en
503342,en
25779667,en
34262106,en
31572149,en
34504722,en
449034,en
18209411,en
28585313,en
216160,en
1120128,en
83506,en
3738515,it
7313408,nl
19535135,en
23206604,en
4006,en
16073766,en
248170,en
10075553,en
201126,en
37764880,en
32141849,en
23012543,en
29146570,en
6435965,en
18938315,en
23524626,en
5978724,en
30341585,en
34373438,de
41150385,en
17344336,en
16117978,en
36373463,en
16093810,en
16241160,en
31581220,en
35154365,en
29154543,en
35604728,en
110395,en
29567266,en
9999,en
45242,en
15814383,en
841275,en
7932145,en
24612266,en
161297,en
22604311,en
13489919,en
28588459,en
912147,en
109515,en
12377445,en
127447,en
16164271,en
12959743,en
25602380,en
1991039,no
17664625,pt
2687519,en
1239129,en
13446828,fr
25154582,en
13336392,en
43961,en
38598541,en
35879387,en
3084002,en
218902,en
27169925,en
1108130,en
25853078,en
22608738,en
13508021,en
6359825,en
48512902,en
33984056,en
35495848,en
18160307,en
34152811,en
17262155,en
25015110,de
15738358,en
10497786,en
10196362,en
562747,en
2760915,en
11889677,pt
8369940,en
839157,en
37514017,en
34144464,en
283689,en
23615684,en
8560132,en
34499210,en
29567845,en
22509955,en
33395889,en
52166786,en
36373825,en
42245770,en
20758093,en
15287893,en
26245850,en
1648132,it
45240918,en
332751,en
44871,en
1201724,en
248622,en
146776,en
923935,en
102534,en
806122,en
55354,en
146738,en
403129,en
1522679,en
208124,en
18495,en
87664,en
121490,en
35899,en
1033541,en
1122786,en
86451,en
137277,en
50831,en
3116037,en
78426,en
9569,en
203979,en
85744,en
136542,en
64773,en
549454,en
31324,en
1354214,en
291252,en
47582,en
19154,en
763426,en
4986712,en
87992,en
6297286,en
102132,fr
614467,en
2760362,en
2727169,en
109498,en
1460064,en
359757,en
1114379,en
298419,en
813710,en
700262,en
846355,en
944213,en
60971,en
1112516,en
1100282,en
19298,en
153197,en
2650688,fi
598495,en
1153485,en
6145714,en
880409,en
116297,en
7663384,en
160629,en
5980748,en
6514109,en
128436,en
382865,en
578241,en
213367,en
1598040,en
2427,en
6621214,en
282240,en
230213,en
405552,en
1397679,en
2584942,en
7090484,en
1319311,en
730250,en
6052385,en
1425672,en
6007953,en
2333,en
299085,en
6139012,en
8998651,sv
7890530,en
397956,en
150473,en
31384,en
1374111,es
101887,en
298019,en
16556,en
115306,en
7231,en
6537332,en
5280587,en
744834,en
105571,en
5289303,en
3556730,en
219570,en
5973099,en
101399,en
9916282,en
11262,en
114135,en
497648,en
804742,en
1441722,en
4086725,en
526852,en
1605399,en
3093647,en
8782738,en
7944608,en
337008,en
66675,en
7507889,en
86452,en
6309782,en
1835479,pt
881649,en
2487131,fr
12483882,en
7602227,en
479650,en
9922078,it
1241571,en
6501392,en
7973350,en
233907,en
6406200,en
50617,en
139373,en
2226289,en
11429971,en
190344,en
3919080,en
2804962,en
664566,en
3294302,es
833550,en
116367,en
588625,en
529582,en
133620,en
52560,en
11344948,en
6049962,en
526672,en
12052534,en
1101665,en
738540,en
11671,en
11284808,en
9517449,en
879659,en
11482,en
76952,en
216537,en
1273062,en
7061696,en
251648,en
9311559,en
11526739,en
1764154,en
242654,en
1178136,en
10660836,en
1002498,en
283508,en
674495,en
2412176,en
8248617,en
146219,en
412286,en
202018,en
59748,en
6610562,en
3472342,en
1311355,fr
10113312,en
8540960,en
313267,en
1129616,es
77959,en
6148816,en
37623,en
15767855,it
111044,en
697409,en
138680,en
187315,en
5220293,tr
131624,en
114006,en
590962,en
7221800,id
2618807,en
351037,en
3156245,en
8726694,en
5931169,en
13044955,en
15852992,ru
486319,en
378519,en
12393316,en
674640,en
235185,en
203265,en
6962221,en
25418,en
13224631,en
16210411,en
106807,en
169872,en
6961997,de
8311265,en
1824216,en
13404803,en
8639887,en
953401,en
6359599,en
93375,en
1052648,en
40261,en
1151805,en
88885,en
11448421,en
343192,en
9893355,en
368124,en
1806144,fr
362591,en
1879966,en
537116,en
1931593,en
99757,en
12814594,en
6508077,en
1868421,en
18223625,en
11508357,en
2065828,sv
50461,en
10627210,en
7163871,en
8664814,en
7666723,sv
11508183,en
205650,en
7351985,en
824728,en
13488738,en
17676690,en
1927997,en
11048703,en
3212848,en
12025117,en
539436,en
15982604,en
288088,en
9666444,en
6734445,en
10835994,en
6605685,en
2549,en
720533,en
7887877,pt
6850317,en
925283,en
16248264,en
96965,fr
266485,en
1907716,en
8457961,en
190238,en
8524429,en
2888926,en
999074,en
1871379,en
343061,en
5739373,en
13230186,en
6357433,en
12981613,en
307220,en
372623,en
11210761,en
8273636,de
377991,en
14480004,en
2535743,en
15989598,en
3011919,en
663914,en
17277755,en
202464,en
559625,en
146559,en
8706170,en
11082037,en
15060,en
220755,en
5819399,en
551983,en
13562054,ar
1661460,en
648010,en
36588,en
17043706,en
16142151,en
13455459,en
8935883,en
9283478,en
528361,en
292846,en
7193970,en
7877758,en
1677996,en
6278245,en
18788435,en
12092375,en
18143768,en
6327610,en
21491054,en
237020,en
270340,en
11890811,en
16085488,en
9794577,ja
16281720,en
12220082,en
1614290,en
119013,en
18012909,en
1085376,en
15981709,en
21948425,en
857705,en
17334266,en
18651980,en
830382,en
4099,en
14289261,en
16101026,en
2270400,en
20597658,en
8288779,el
6922718,tr
9661208,ja
4228673,en
22057549,it
389707,en
10626634,en
15812170,en
8997745,en
298739,en
20767943,en
12679402,en
25856,en
22477,en
186337,en
7071785,en
13041100,en
13074999,en
845331,en
254659,en
10765906,en
13586756,en
6398450,es
8074831,en
190054,en
2320230,en
9846485,en
21406652,en
16048280,en
11367737,en
13624584,en
12972637,en
133018,en
309205,es
28294,en
16074568,en
1677880,en
10085898,es
7787487,en
269795,en
7202372,en
886620,en
12160933,en
10021764,en
22388165,en
439981,en
177333,en
18760891,nl
2535,en
12000129,en
133017,en
22212838,en
12754069,en
1547361,en
12989100,en
13733,en
7147517,fr
3596725,en
17739489,en
4428699,en
18691014,en
10383217,en
4901378,nl
20976417,en
85317,en
1944019,en
17570274,en
824765,en
12986169,en
500719,en
120566,en
420735,en
398145,en
3277674,en
6280641,en
109901,en
22886104,en
2447010,en
1705697,en
255685,en
22521951,en
1312352,de
18693621,en
1490767,en
575135,en
365257,en
16286376,en
6484568,en
23847973,en
256976,en
9386880,en
387627,en
273331,en
1945842,en
7829373,en
9795894,en
13432683,sv
22609257,en
7171620,en
6269012,es
16161852,en
12087888,en
26067192,en
17193828,tr
15924002,en
6649318,en
25033533,en
968330,en
6862,en
1103211,en
11438693,en
3143473,pt
13643709,de
22791973,en
18693771,en
5486,en
13270,en
321441,en
23245731,en
24873017,en
22836575,en
31178193,fr
96739,fr
2295713,en
21350894,en
18114578,en
11962848,en
78216,en
12814556,en
18114185,en
17566814,en
4026382,en
15808728,en
3849637,es
424307,en
9628743,en
1274366,en
129562,en
7188088,fr
2112260,en
26068847,en
27272223,en
11282392,en
18498565,en
15812211,en
12788665,en
22747926,en
540372,en
769254,en
492050,en
851993,en
27779008,en
15808839,en
26792284,en
21529344,de
579696,en
25553727,en
28505629,en
21845122,en
268172,en
3785646,en
266203,en
73449,en
22873629,es
1109962,fi
209176,en
17221418,en
1579805,en
981674,en
11231500,en
163597,en
266315,en
13330370,en
5965768,fr
11738128,en
74023,en
2615,en
3068583,en
31944708,en
51652,en
245,en
1275466,en
15836079,en
31451267,en
859500,en
884259,en
12788061,en
26891429,en
413678,en
13513248,en
26072623,en
32794590,en
882541,en
5949,en
3526,en
11902346,en
1142145,en
24805680,en
6387525,en
14885892,en
7142382,en
23281902,en
17261194,en
23259316,es
35795918,en
1035124,es
15721624,en
24303811,pl
22855253,ja
33296129,en
17397913,en
31451186,en
30977572,en
31573378,en
9895917,en
132876,en
33917881,en
12818399,de
25658482,en
294754,en
809134,en
27812298,en
3297694,en
23492681,en
3399321,en
769515,en
76022,en
34913575,en
6971900,en
201901,en
26029281,en
118065,fa
12791521,en
575836,en
203968,en
289028,en
2159136,en
1051549,en
17881,en
17625212,en
145270,en
827985,en
30842268,en
9663879,en
41743264,es
29864658,en
2059842,en
1069621,es
7803,en
167913,en
338551,en
31841813,en
28889274,fr
38507847,en
18490657,en
25813942,en
32600741,en
13417272,el
1973951,en
40189670,en
14760974,fr
38232344,en
30259893,en
173129,en
39735912,en
1458813,en
13096218,en
23257059,en
40259644,en
13167112,en
40538709,en
41473851,en
180078,en
35715518,en
11023952,es
762202,es
36531567,en
127570,en
36640079,en
33282947,en
12469702,en
17701160,en
16006132,en
41880043,en
8581223,en
74274,en
272102,en
1980195,en
7785536,fr
6145314,ar
17160008,en
7183665,en
13436366,en
37810456,en
18383325,en
17080950,en
39083635,en
42994020,en
15994711,en
23219490,it
332753,en
164783,en
49737,en
946836,en
207864,en
549455,en
59721,en
309335,en
721227,en
162900,en
1457464,en
1869622,pl
2824517,en
902555,de
875643,en
2422554,en
387595,en
1007334,en
97715,en
2502336,en
430450,en
121581,en
3505944,en
345919,en
96263,en
64397,en
1449897,en
147924,en
8675,en
73189,en
545935,en
6440814,en
949410,en
2250457,en
24152,en
907432,en
12528,en
33453,en
666349,en
50902,en
570758,en
209222,en
2056877,en
1416653,en
395006,en
800282,en
80521,en
1741793,en
5512,en
3275890,en
907668,en
1893174,en
1385692,en
839499,en
96979,en
84586,en
43334,en
827902,en
34295,en
1272809,en
60975,en
474195,en
77092,en
271265,en
483646,en
708921,en
7264409,en
226075,en
175249,en
2974889,en
239546,en
1918158,en
754587,en
108924,en
1091800,en
107943,en
7181792,en
522421,en
1008856,en
85310,en
4542235,id
1278131,en
74034,en
6121380,ro
6989670,en
7982114,en
798148,en
57732,en
81051,en
6924458,en
2440646,en
759910,en
60212,en
56157,en
6987558,en
721017,en
1098720,en
92544,en
303513,en
878675,en
1612302,en
227113,en
256522,en
875302,en
96475,en
519087,en
10048521,en
7727548,en
6077427,en
362,en
8105187,en
696511,en
8491354,en
7323094,en
1088664,en
3070680,en
2933268,en
11245,en
23226,en
78208,en
2403681,en
9260669,en
8234195,en
160069,en
718862,en
398660,en
6282146,en
10473353,en
1445805,en
122619,en
6644111,en
8926934,en
1319521,fr
1874883,fi
50784,en
204097,UNKNOWN
3437354,en
9280551,de
966972,en
202183,en
5945363,en
115030,en
3271565,en
169959,en
1192193,en
721704,en
298422,en
22992,en
3119173,en
8207176,en
227111,en
2375406,de
6370307,en
7362638,en
285692,en
6766638,en
8079528,en
12862773,en
6308079,en
1949780,en
13276602,en
2978375,en
1571436,en
29435,en
80520,en
6139137,tl
76976,en
760306,en
410766,en
709882,en
1721146,en
359638,en
640975,en
1078638,en
10692829,en
1178130,en
283486,en
43702,en
297225,en
87547,en
6064635,en
7517343,en
9583227,en
570393,en
9771,en
6567050,en
158856,en
6658568,en
7524258,en
342309,en
640097,en
3280203,en
362788,en
8766710,en
739942,en
172228,en
3525382,en
8711937,en
4772110,en
1125258,en
29794,en
2272632,en
275842,en
32443,en
787194,en
955725,en
5778773,en
10788918,en
10335318,en
411854,en
123706,en
563308,en
6866818,en
1527187,en
338046,en
859806,en
7968653,en
902743,en
6916518,en
194742,en
646175,en
695219,en
642462,en
511854,en
320407,en
13015054,en
12387493,en
6118160,en
66080,en
133411,en
4709866,en
2146370,en
217248,en
7123240,en
61963,en
930750,en
13124125,en
1809275,en
138555,en
843099,en
2250,en
355371,en
11958033,en
2139008,ru
14744085,sv
2834778,nl
1087203,en
16002011,en
8884616,en
28883,en
216019,it
7831608,en
15778506,en
716097,en
64701,de
2143461,en
17262735,en
17268689,en
85907,en
2187466,en
7619076,en
10132245,en
18069284,en
1462251,en
17861,en
466537,en
129787,en
84725,en
3392412,nl
15820492,en
529241,en
71904,es
133008,en
684559,en
182543,en
3266670,fr
1470281,fr
13623777,en
13380664,en
1570434,en
18224451,en
109946,en
17177675,en
74787,en
70925,en
2411046,en
251462,en
769212,en
15817834,en
12997477,en
356487,es
12046085,en
1696295,de
15803562,en
12043511,en
5522977,en
46144864,en
13503581,en
12267664,en
1440229,id
6492737,de
1973573,en
115998,en
398155,en
13586985,en
1029232,en
1860927,en
2226274,en
11816100,en
13532194,en
179737,en
19225358,en
33574,en
13502742,pt
869040,en
9078,en
2204611,en
394237,en
451152,en
15765030,de
7992477,en
6222164,en
28827,en
21454390,en
16173854,en
8927883,en
30386,en
855084,en
244105,en
7030007,en
19135072,en
13310624,en
119014,en
501710,en
17164633,en
2956997,en
21489272,en
4390036,en
173363,en
16065672,en
7885220,en
22529375,en
6599175,en
16081320,en
18113449,en
15711420,en
22174098,en
127804,en
173438,en
18367834,sv
18490684,en
5167648,en
487188,en
7108146,it
96442,en
2278387,en
20649133,en
9308682,en
47778,en
327322,en
13166599,en
17902860,en
13615414,en
1594681,en
15782111,en
9970421,en
3064146,en
13182968,en
6578822,en
773693,en
6590600,en
991531,en
18775359,en
13665100,en
12988059,en
6626887,en
